Word	FREQ
XXXXXX4617	2
XXXXXX4620	2
XXXXXX4623	2
XXXXXX4634	2
XXXXXX4642	2
XXXXXX4645	2
XXXXXX4674	2
XXXXXX4685	2
XXXXXX4689	2
XXXXXX4690	2
XXXXXX4698	2
XXXXXX4707	2
XXXXXX4710	2
XXXXXX4713	2
XXXXXX4719	2
XXXXXX4723	2
XXXXXX4754	2
XXXXXX4761	2
XXXXXX4762	2
XXXXXX4769	2
XXXXXX4778	2
XXXXXX4781	2
XXXXXX4787	2
XXXXXX4790	2
XXXXXX4807	2
XXXXXX4821	2
XXXXXX4826	2
XXXXXX4827	2
XXXXXX4831	2
XXXXXX4853	2
XXXXXX4855	2
XXXXXX4857	2
XXXXXX4859	2
XXXXXX4866	2
XXXXXX4876	2
XXXXXX4884	2
XXXXXX4907	2
XXXXXX4911	2
XXXXXX4913	2
XXXXXX4928	2
XXXXXX4933	2
XXXXXX4934	2
XXXXXX4942	2
XXXXXX4945	2
XXXXXX4967	2
XXXXXX4979	2
XXXXXX4988	2
XXXXXX4993	2
XXXXXX5006	2
XXXXXX5011	2
XXXXXX5027	2
XXXXXX5049	2
XXXXXX5052	2
XXXXXX5072	2
XXXXXX5093	2
XXXXXX5094	2
XXXXXX5104	2
XXXXXX5114	2
XXXXXX5122	2
XXXXXX5155	2
XXXXXX5159	2
XXXXXX5170	2
XXXXXX5186	2
XXXXXX5187	2
XXXXXX5205	2
XXXXXX5211	2
XXXXXX5214	2
XXXXXX5226	2
XXXXXX5231	2
XXXXXX5233	2
XXXXXX5237	2
XXXXXX5241	2
XXXXXX5246	2
XXXXXX5250	2
XXXXXX5261	2
XXXXXX5269	2
XXXXXX5276	2
XXXXXX5277	2
XXXXXX5282	2
XXXXXX5283	2
XXXXXX5307	2
XXXXXX5314	2
XXXXXX5321	2
XXXXXX5328	2
XXXXXX5344	2
XXXXXX5353	2
XXXXXX5361	2
XXXXXX5369	2
XXXXXX5370	2
XXXXXX5381	2
XXXXXX5390	2
XXXXXX5399	2
XXXXXX5418	2
XXXXXX5438	2
XXXXXX5462	2
XXXXXX5469	2
XXXXXX5475	2
XXXXXX5490	2
XXXXXX5520	2
XXXXXX5530	2
XXXXXX5547	2
XXXXXX5559	2
XXXXXX5560	2
XXXXXX5563	2
XXXXXX5568	2
XXXXXX5578	2
XXXXXX5583	2
XXXXXX5596	2
XXXXXX5618	2
XXXXXX5626	2
XXXXXX5639	2
XXXXXX5648	2
XXXXXX5666	2
XXXXXX5675	2
XXXXXX5701	2
XXXXXX5715	2
XXXXXX5716	2
XXXXXX5722	2
XXXXXX5724	2
XXXXXX5731	2
XXXXXX5733	2
XXXXXX5752	2
XXXXXX5772	2
XXXXXX5828	2
XXXXXX5830	2
XXXXXX5852	2
XXXXXX5857	2
XXXXXX5861	2
XXXXXX5867	2
XXXXXX5871	2
XXXXXX5872	2
XXXXXX5881	2
XXXXXX5884	2
XXXXXX5890	2
XXXXXX5897	2
XXXXXX5913	2
XXXXXX5916	2
XXXXXX5935	2
XXXXXX5937	2
XXXXXX5946	2
XXXXXX5949	2
XXXXXX5954	2
XXXXXX5961	2
XXXXXX5969	2
XXXXXX5971	2
XXXXXX5972	2
XXXXXX5974	2
XXXXXX5983	2
XXXXXX5990	2
XXXXXX5995	2
XXXXXX6006	2
XXXXXX6009	2
XXXXXX6024	2
XXXXXX6026	2
XXXXXX6030	2
XXXXXX6035	2
XXXXXX6040	2
XXXXXX6041	2
XXXXXX6045	2
XXXXXX6047	2
XXXXXX6061	2
XXXXXX6080	2
XXXXXX6096	2
XXXXXX6098	2
XXXXXX6120	2
XXXXXX6121	2
XXXXXX6126	2
XXXXXX6130	2
XXXXXX6133	2
XXXXXX6152	2
XXXXXX6162	2
XXXXXX6167	2
XXXXXX6169	2
XXXXXX6175	2
XXXXXX6183	2
XXXXXX6195	2
XXXXXX6211	2
XXXXXX6222	2
XXXXXX6231	2
XXXXXX6260	2
XXXXXX6265	2
XXXXXX6274	2
XXXXXX6282	2
XXXXXX6293	2
XXXXXX6301	2
XXXXXX6312	2
XXXXXX6319	2
XXXXXX6323	2
XXXXXX6331	2
XXXXXX6340	2
XXXXXX6341	2
XXXXXX6351	2
XXXXXX6372	2
XXXXXX6379	2
XXXXXX6384	2
XXXXXX6399	2
XXXXXX6404	2
XXXXXX6432	2
XXXXXX6434	2
XXXXXX6438	2
XXXXXX6463	2
XXXXXX6464	2
XXXXXX6474	2
XXXXXX6477	2
XXXXXX6485	2
XXXXXX6491	2
XXXXXX6497	2
XXXXXX6498	2
XXXXXX6512	2
XXXXXX6513	2
XXXXXX6517	2
XXXXXX6522	2
XXXXXX6533	2
XXXXXX6544	2
XXXXXX6546	2
XXXXXX6548	2
XXXXXX6549	2
XXXXXX6561	2
XXXXXX6576	2
XXXXXX6597	2
XXXXXX6601	2
XXXXXX6609	2
XXXXXX6614	2
XXXXXX6641	2
XXXXXX6656	2
XXXXXX6661	2
XXXXXX6667	2
XXXXXX6668	2
XXXXXX6676	2
XXXXXX6681	2
XXXXXX6692	2
XXXXXX6707	2
XXXXXX6714	2
XXXXXX6732	2
XXXXXX6751	2
XXXXXX6760	2
XXXXXX6764	2
XXXXXX6766	2
XXXXXX6772	2
XXXXXX6773	2
XXXXXX6792	2
XXXXXX6796	2
XXXXXX6799	2
XXXXXX6803	2
XXXXXX6814	2
XXXXXX6837	2
XXXXXX6839	2
XXXXXX6874	2
XXXXXX6883	2
XXXXXX6890	2
XXXXXX6894	2
XXXXXX6896	2
XXXXXX6902	2
XXXXXX6915	2
XXXXXX6916	2
XXXXXX6926	2
XXXXXX6933	2
XXXXXX6937	2
XXXXXX6942	2
XXXXXX6961	2
XXXXXX6979	2
XXXXXX6982	2
XXXXXX6987	2
XXXXXX7009	2
XXXXXX7014	2
XXXXXX7034	2
XXXXXX7051	2
XXXXXX7055	2
XXXXXX7058	2
XXXXXX7063	2
XXXXXX7112	2
XXXXXX7126	2
XXXXXX7150	2
XXXXXX7152	2
XXXXXX7159	2
XXXXXX7181	2
XXXXXX7185	2
XXXXXX7203	2
XXXXXX7206	2
XXXXXX7208	2
XXXXXX7211	2
XXXXXX7227	2
XXXXXX7229	2
XXXXXX7233	2
XXXXXX7240	2
XXXXXX7261	2
XXXXXX7262	2
XXXXXX7275	2
XXXXXX7278	2
XXXXXX7289	2
XXXXXX7301	2
XXXXXX7303	2
XXXXXX7317	2
XXXXXX7324	2
XXXXXX7337	2
XXXXXX7339	2
XXXXXX7351	2
XXXXXX7364	2
XXXXXX7365	2
XXXXXX7366	2
XXXXXX7392	2
XXXXXX7395	2
XXXXXX7403	2
XXXXXX7405	2
XXXXXX7420	2
XXXXXX7445	2
XXXXXX7469	2
XXXXXX7470	2
XXXXXX7471	2
XXXXXX7474	2
XXXXXX7492	2
XXXXXX7496	2
XXXXXX7515	2
XXXXXX7516	2
XXXXXX7517	2
XXXXXX7520	2
XXXXXX7521	2
XXXXXX7524	2
XXXXXX7530	2
XXXXXX7537	2
XXXXXX7545	2
XXXXXX7548	2
XXXXXX7581	2
XXXXXX7586	2
XXXXXX7587	2
XXXXXX7603	2
XXXXXX7610	2
XXXXXX7617	2
XXXXXX7621	2
XXXXXX7622	2
XXXXXX7644	2
XXXXXX7646	2
XXXXXX7649	2
XXXXXX7660	2
XXXXXX7661	2
XXXXXX7667	2
XXXXXX7676	2
XXXXXX7684	2
XXXXXX7692	2
XXXXXX7693	2
XXXXXX7708	2
XXXXXX7716	2
XXXXXX7738	2
XXXXXX7739	2
XXXXXX7742	2
XXXXXX7745	2
XXXXXX7747	2
XXXXXX7750	2
XXXXXX7774	2
XXXXXX7790	2
XXXXXX7795	2
XXXXXX7800	2
XXXXXX7806	2
XXXXXX7833	2
XXXXXX7843	2
XXXXXX7856	2
XXXXXX7858	2
XXXXXX7860	2
XXXXXX7870	2
XXXXXX7879	2
XXXXXX7887	2
XXXXXX7899	2
XXXXXX7925	2
XXXXXX7928	2
XXXXXX7933	2
XXXXXX7939	2
XXXXXX7953	2
XXXXXX7957	2
XXXXXX7958	2
XXXXXX7960	2
XXXXXX7977	2
XXXXXX7980	2
XXXXXX7985	2
XXXXXX7986	2
XXXXXX7994	2
XXXXXX8004	2
XXXXXX8015	2
XXXXXX8023	2
XXXXXX8028	2
XXXXXX8037	2
XXXXXX8041	2
XXXXXX8062	2
XXXXXX8065	2
XXXXXX8067	2
XXXXXX8070	2
XXXXXX8082	2
XXXXXX8084	2
XXXXXX8091	2
XXXXXX8104	2
XXXXXX8116	2
XXXXXX8120	2
XXXXXX8121	2
XXXXXX8132	2
XXXXXX8136	2
XXXXXX8153	2
XXXXXX8157	2
XXXXXX8158	2
XXXXXX8162	2
XXXXXX8164	2
XXXXXX8182	2
XXXXXX8189	2
XXXXXX8201	2
XXXXXX8216	2
XXXXXX8224	2
XXXXXX8234	2
XXXXXX8243	2
XXXXXX8246	2
XXXXXX8247	2
XXXXXX8255	2
XXXXXX8269	2
XXXXXX8279	2
XXXXXX8285	2
XXXXXX8308	2
XXXXXX8314	2
XXXXXX8322	2
XXXXXX8350	2
XXXXXX8368	2
XXXXXX8383	2
XXXXXX8392	2
XXXXXX8411	2
XXXXXX8415	2
XXXXXX8416	2
XXXXXX8417	2
XXXXXX8420	2
XXXXXX8427	2
XXXXXX8431	2
XXXXXX8456	2
XXXXXX8465	2
XXXXXX8488	2
XXXXXX8507	2
XXXXXX8541	2
XXXXXX8543	2
XXXXXX8550	2
XXXXXX8553	2
XXXXXX8573	2
XXXXXX8574	2
XXXXXX8598	2
XXXXXX8606	2
XXXXXX8607	2
XXXXXX8610	2
XXXXXX8613	2
XXXXXX8620	2
XXXXXX8642	2
XXXXXX8648	2
XXXXXX8649	2
XXXXXX8650	2
XXXXXX8665	2
XXXXXX8667	2
XXXXXX8678	2
XXXXXX8695	2
XXXXXX8697	2
XXXXXX8698	2
XXXXXX8707	2
XXXXXX8709	2
XXXXXX8710	2
XXXXXX8712	2
XXXXXX8720	2
XXXXXX8727	2
XXXXXX8732	2
XXXXXX8734	2
XXXXXX8747	2
XXXXXX8751	2
XXXXXX8756	2
XXXXXX8769	2
XXXXXX8782	2
XXXXXX8783	2
XXXXXX8790	2
XXXXXX8804	2
XXXXXX8824	2
XXXXXX8828	2
XXXXXX8831	2
XXXXXX8835	2
XXXXXX8839	2
XXXXXX8842	2
XXXXXX8869	2
XXXXXX8870	2
XXXXXX8880	2
XXXXXX8888	2
XXXXXX8895	2
XXXXXX8911	2
XXXXXX8916	2
XXXXXX8921	2
XXXXXX8925	2
XXXXXX8926	2
XXXXXX8932	2
XXXXXX8945	2
XXXXXX8947	2
XXXXXX8960	2
XXXXXX8985	2
XXXXXX8991	2
XXXXXX9005	2
XXXXXX9016	2
XXXXXX9039	2
XXXXXX9044	2
XXXXXX9052	2
XXXXXX9054	2
XXXXXX9071	2
XXXXXX9076	2
XXXXXX9091	2
XXXXXX9107	2
XXXXXX9126	2
XXXXXX9134	2
XXXXXX9138	2
XXXXXX9142	2
XXXXXX9152	2
XXXXXX9155	2
XXXXXX9158	2
XXXXXX9169	2
XXXXXX9171	2
XXXXXX9174	2
XXXXXX9186	2
XXXXXX9195	2
XXXXXX9200	2
XXXXXX9201	2
XXXXXX9211	2
XXXXXX9217	2
XXXXXX9254	2
XXXXXX9258	2
XXXXXX9262	2
XXXXXX9265	2
XXXXXX9266	2
XXXXXX9271	2
XXXXXX9294	2
XXXXXX9309	2
XXXXXX9310	2
XXXXXX9314	2
XXXXXX9325	2
XXXXXX9341	2
XXXXXX9352	2
XXXXXX9365	2
XXXXXX9371	2
XXXXXX9372	2
XXXXXX9387	2
XXXXXX9393	2
XXXXXX9398	2
XXXXXX9401	2
XXXXXX9402	2
XXXXXX9407	2
XXXXXX9411	2
XXXXXX9416	2
XXXXXX9418	2
XXXXXX9423	2
XXXXXX9426	2
XXXXXX9427	2
XXXXXX9429	2
XXXXXX9447	2
XXXXXX9453	2
XXXXXX9459	2
XXXXXX9469	2
XXXXXX9471	2
XXXXXX9488	2
XXXXXX9497	2
XXXXXX9542	2
XXXXXX9546	2
XXXXXX9570	2
XXXXXX9572	2
XXXXXX9586	2
XXXXXX9599	2
XXXXXX9600	2
XXXXXX9610	2
XXXXXX9630	2
XXXXXX9641	2
XXXXXX9655	2
XXXXXX9661	2
XXXXXX9662	2
XXXXXX9663	2
XXXXXX9675	2
XXXXXX9678	2
XXXXXX9684	2
XXXXXX9696	2
XXXXXX9710	2
XXXXXX9712	2
XXXXXX9720	2
XXXXXX9724	2
XXXXXX9727	2
XXXXXX9729	2
XXXXXX9740	2
XXXXXX9749	2
XXXXXX9751	2
XXXXXX9758	2
XXXXXX9760	2
XXXXXX9761	2
XXXXXX9771	2
XXXXXX9780	2
XXXXXX9782	2
XXXXXX9786	2
XXXXXX9790	2
XXXXXX9821	2
XXXXXX9825	2
XXXXXX9836	2
XXXXXX9847	2
XXXXXX9848	2
XXXXXX9853	2
XXXXXX9856	2
XXXXXX9869	2
XXXXXX9873	2
XXXXXX9894	2
XXXXXX9895	2
XXXXXX9903	2
XXXXXX9908	2
XXXXXX9914	2
XXXXXX9917	2
XXXXXX9924	2
XXXXXX9928	2
XXXXXX9931	2
XXXXXX9944	2
XXXXXX9954	2
XXXXXX9968	2
XXXXXX9974	2
XXXXXX9997	2
XXXXXXENID	2
XXXXXXSVILL	2
XXXXXXXB3008B5NJF	2
XXXXXXXB3008B5NM3	2
XXXXXXXB7008GPXD6	2
XXXXXXXBB006T4A2Q	2
XXXXXXXBB006T4A4Z	2
XXXXXXXD000	2
XXXXXXXDE8PJ5KG3R	2
XXXXXXXDILLARDS	2
XXXXXXXGF005KAD85	2
XXXXXXXGX005G1086	2
XXXXXXXJW005KZDB2	2
XXXXXXXKA005ZYQ3S	2
XXXXXXXQJ0049G4TZ	2
XXXXXXXQW8PLLL92M	2
XXXXXXXXA004VNH0Z	2
XXXXXXXXA004VNH6M	2
XXXXXXXXJ0057N8A5	2
XXXXXXXXM0057NKMY	2
XXXXXXXXM0057NKRH	2
XXXXXXXXT004ZHA0G	2
XXXXXXXXXLAFAYETTE	2
XXXXXXXXXN	2
XXXXXXXXXTRACE	2
XXXXXXXXXXDILTELPAY	2
XXXXXXXXXXP	2
XXXXXXXXXXX6976	2
XXXXXXXXXXXD	2
xxxxxxxXXXXX	2
XXXXXXXXXXXX0000	2
XXXXXXXXXXXX0004	2
XXXXXXXXXXXX0026	2
XXXXXXXXXXXX0046	2
XXXXXXXXXXXX0052	2
XXXXXXXXXXXX0055	2
XXXXXXXXXXXX0101	2
XXXXXXXXXXXX0131	2
XXXXXXXXXXXX0134	2
XXXXXXXXXXXX0177	2
XXXXXXXXXXXX0240	2
XXXXXXXXXXXX0244	2
XXXXXXXXXXXX0255	2
XXXXXXXXXXXX0308	2
XXXXXXXXXXXX0322	2
XXXXXXXXXXXX0333	2
XXXXXXXXXXXX0352	2
XXXXXXXXXXXX0354	2
XXXXXXXXXXXX0357	2
XXXXXXXXXXXX0433	2
XXXXXXXXXXXX0512	2
XXXXXXXXXXXX0516	2
XXXXXXXXXXXX0551	2
XXXXXXXXXXXX0587	2
XXXXXXXXXXXX0623	2
XXXXXXXXXXXX0720	2
XXXXXXXXXXXX0722	2
XXXXXXXXXXXX0776	2
XXXXXXXXXXXX0808	2
XXXXXXXXXXXX0809	2
XXXXXXXXXXXX0838	2
XXXXXXXXXXXX0882	2
XXXXXXXXXXXX0887	2
XXXXXXXXXXXX0909	2
XXXXXXXXXXXX0937	2
XXXXXXXXXXXX1013	2
XXXXXXXXXXXX1024	2
XXXXXXXXXXXX1039	2
XXXXXXXXXXXX1040	2
XXXXXXXXXXXX1041	2
XXXXXXXXXXXX1057	2
XXXXXXXXXXXX1058	2
XXXXXXXXXXXX1062	2
XXXXXXXXXXXX1064	2
XXXXXXXXXXXX1111	2
XXXXXXXXXXXX1147	2
XXXXXXXXXXXX1153	2
XXXXXXXXXXXX1187	2
XXXXXXXXXXXX1188	2
XXXXXXXXXXXX1199	2
XXXXXXXXXXXX1284	2
XXXXXXXXXXXX1302	2
XXXXXXXXXXXX1305	2
XXXXXXXXXXXX1306	2
XXXXXXXXXXXX1417	2
XXXXXXXXXXXX1421	2
XXXXXXXXXXXX1432	2
XXXXXXXXXXXX1505	2
XXXXXXXXXXXX1559	2
XXXXXXXXXXXX1631	2
XXXXXXXXXXXX1647	2
XXXXXXXXXXXX1650	2
XXXXXXXXXXXX1671	2
XXXXXXXXXXXX1674	2
XXXXXXXXXXXX1690	2
XXXXXXXXXXXX1703	2
XXXXXXXXXXXX1708	2
XXXXXXXXXXXX1749	2
XXXXXXXXXXXX1856	2
XXXXXXXXXXXX1961	2
XXXXXXXXXXXX1971	2
XXXXXXXXXXXX1997	2
XXXXXXXXXXXX2010	2
XXXXXXXXXXXX2011	2
XXXXXXXXXXXX2025	2
XXXXXXXXXXXX2027	2
XXXXXXXXXXXX2051	2
XXXXXXXXXXXX2064	2
XXXXXXXXXXXX2134	2
XXXXXXXXXXXX2145	2
XXXXXXXXXXXX2173	2
XXXXXXXXXXXX2204	2
XXXXXXXXXXXX2254	2
XXXXXXXXXXXX2293	2
XXXXXXXXXXXX2299	2
XXXXXXXXXXXX2377	2
XXXXXXXXXXXX2408	2
XXXXXXXXXXXX2420	2
XXXXXXXXXXXX2462	2
XXXXXXXXXXXX2517	2
XXXXXXXXXXXX2543	2
XXXXXXXXXXXX2602	2
XXXXXXXXXXXX2712	2
XXXXXXXXXXXX2742	2
XXXXXXXXXXXX2753	2
XXXXXXXXXXXX2909	2
XXXXXXXXXXXX2933	2
XXXXXXXXXXXX2934	2
XXXXXXXXXXXX2984	2
XXXXXXXXXXXX2987	2
XXXXXXXXXXXX3008	2
XXXXXXXXXXXX3018	2
XXXXXXXXXXXX3019	2
XXXXXXXXXXXX3050	2
XXXXXXXXXXXX3060	2
XXXXXXXXXXXX3061	2
XXXXXXXXXXXX3104	2
XXXXXXXXXXXX3159	2
XXXXXXXXXXXX3162	2
XXXXXXXXXXXX3202	2
XXXXXXXXXXXX3220	2
XXXXXXXXXXXX3221	2
XXXXXXXXXXXX3237	2
XXXXXXXXXXXX3270	2
XXXXXXXXXXXX3276	2
XXXXXXXXXXXX3346	2
XXXXXXXXXXXX3350	2
XXXXXXXXXXXX3368	2
XXXXXXXXXXXX3400	2
XXXXXXXXXXXX3443	2
XXXXXXXXXXXX3498	2
XXXXXXXXXXXX3537	2
XXXXXXXXXXXX3550	2
XXXXXXXXXXXX3596	2
XXXXXXXXXXXX3600	2
XXXXXXXXXXXX3606	2
XXXXXXXXXXXX3617	2
XXXXXXXXXXXX3672	2
XXXXXXXXXXXX3677	2
XXXXXXXXXXXX3708	2
XXXXXXXXXXXX3709	2
XXXXXXXXXXXX3712	2
XXXXXXXXXXXX3715	2
XXXXXXXXXXXX3781	2
XXXXXXXXXXXX3789	2
XXXXXXXXXXXX3800	2
XXXXXXXXXXXX3804	2
XXXXXXXXXXXX3807	2
XXXXXXXXXXXX3812	2
XXXXXXXXXXXX3815	2
XXXXXXXXXXXX3835	2
XXXXXXXXXXXX3871	2
XXXXXXXXXXXX3881	2
XXXXXXXXXXXX3925	2
XXXXXXXXXXXX3927	2
XXXXXXXXXXXX3929	2
XXXXXXXXXXXX3976	2
XXXXXXXXXXXX3979	2
XXXXXXXXXXXX4007	2
XXXXXXXXXXXX4009	2
XXXXXXXXXXXX4010	2
XXXXXXXXXXXX4030	2
XXXXXXXXXXXX4057	2
XXXXXXXXXXXX4117	2
XXXXXXXXXXXX4189	2
XXXXXXXXXXXX4206	2
XXXXXXXXXXXX4221	2
XXXXXXXXXXXX4255	2
XXXXXXXXXXXX4300	2
XXXXXXXXXXXX4329	2
XXXXXXXXXXXX4405	2
XXXXXXXXXXXX4439	2
XXXXXXXXXXXX4440	2
XXXXXXXXXXXX4490	2
XXXXXXXXXXXX4505	2
XXXXXXXXXXXX4520	2
XXXXXXXXXXXX4529	2
XXXXXXXXXXXX4546	2
XXXXXXXXXXXX4555	2
XXXXXXXXXXXX4562	2
XXXXXXXXXXXX4579	2
XXXXXXXXXXXX4633	2
XXXXXXXXXXXX4636	2
XXXXXXXXXXXX4665	2
XXXXXXXXXXXX4688	2
XXXXXXXXXXXX4712	2
XXXXXXXXXXXX4745	2
XXXXXXXXXXXX4751	2
XXXXXXXXXXXX4767	2
XXXXXXXXXXXX4811	2
XXXXXXXXXXXX4821	2
XXXXXXXXXXXX4831	2
XXXXXXXXXXXX4832	2
XXXXXXXXXXXX4854	2
XXXXXXXXXXXX4863	2
XXXXXXXXXXXX4866	2
XXXXXXXXXXXX4904	2
XXXXXXXXXXXX4921	2
XXXXXXXXXXXX4988	2
XXXXXXXXXXXX4990	2
XXXXXXXXXXXX5051	2
XXXXXXXXXXXX5052	2
XXXXXXXXXXXX5061	2
XXXXXXXXXXXX5069	2
XXXXXXXXXXXX5075	2
XXXXXXXXXXXX5116	2
XXXXXXXXXXXX5178	2
XXXXXXXXXXXX5214	2
XXXXXXXXXXXX5216	2
XXXXXXXXXXXX5226	2
XXXXXXXXXXXX5237	2
XXXXXXXXXXXX5282	2
XXXXXXXXXXXX5302	2
XXXXXXXXXXXX5317	2
XXXXXXXXXXXX5430	2
XXXXXXXXXXXX5441	2
XXXXXXXXXXXX5495	2
XXXXXXXXXXXX5546	2
XXXXXXXXXXXX5615	2
XXXXXXXXXXXX5702	2
XXXXXXXXXXXX5829	2
XXXXXXXXXXXX5882	2
xxxxxxxxxxxx5893	2
XXXXXXXXXXXX5936	2
XXXXXXXXXXXX6012	2
XXXXXXXXXXXX6013	2
XXXXXXXXXXXX6021	2
XXXXXXXXXXXX6028	2
XXXXXXXXXXXX6070	2
XXXXXXXXXXXX6077	2
XXXXXXXXXXXX6097	2
XXXXXXXXXXXX6102	2
XXXXXXXXXXXX6123	2
XXXXXXXXXXXX6135	2
XXXXXXXXXXXX6144	2
XXXXXXXXXXXX6159	2
XXXXXXXXXXXX6201	2
xxxxxxxxxxxx6310	2
XXXXXXXXXXXX6322	2
XXXXXXXXXXXX6389	2
XXXXXXXXXXXX6405	2
XXXXXXXXXXXX6424	2
XXXXXXXXXXXX6451	2
XXXXXXXXXXXX6462	2
XXXXXXXXXXXX6467	2
XXXXXXXXXXXX6541	2
XXXXXXXXXXXX6548	2
XXXXXXXXXXXX6557	2
XXXXXXXXXXXX6700	2
XXXXXXXXXXXX6709	2
XXXXXXXXXXXX6749	2
XXXXXXXXXXXX6751	2
XXXXXXXXXXXX6776	2
XXXXXXXXXXXX6794	2
XXXXXXXXXXXX6804	2
XXXXXXXXXXXX6805	2
XXXXXXXXXXXX6831	2
XXXXXXXXXXXX6872	2
XXXXXXXXXXXX6890	2
XXXXXXXXXXXX6920	2
XXXXXXXXXXXX6939	2
XXXXXXXXXXXX6953	2
XXXXXXXXXXXX6993	2
XXXXXXXXXXXX7032	2
XXXXXXXXXXXX7163	2
XXXXXXXXXXXX7187	2
XXXXXXXXXXXX7192	2
XXXXXXXXXXXX7199	2
XXXXXXXXXXXX7200	2
XXXXXXXXXXXX7269	2
XXXXXXXXXXXX7301	2
XXXXXXXXXXXX7328	2
XXXXXXXXXXXX7329	2
XXXXXXXXXXXX7416	2
XXXXXXXXXXXX7448	2
XXXXXXXXXXXX7468	2
XXXXXXXXXXXX7478	2
XXXXXXXXXXXX7490	2
XXXXXXXXXXXX7502	2
XXXXXXXXXXXX7552	2
XXXXXXXXXXXX7597	2
XXXXXXXXXXXX7600	2
XXXXXXXXXXXX7623	2
XXXXXXXXXXXX7640	2
XXXXXXXXXXXX7719	2
XXXXXXXXXXXX7725	2
XXXXXXXXXXXX7804	2
XXXXXXXXXXXX7850	2
XXXXXXXXXXXX7872	2
XXXXXXXXXXXX7877	2
XXXXXXXXXXXX7920	2
XXXXXXXXXXXX7985	2
XXXXXXXXXXXX7989	2
XXXXXXXXXXXX8001	2
XXXXXXXXXXXX8006	2
XXXXXXXXXXXX8012	2
XXXXXXXXXXXX8022	2
XXXXXXXXXXXX8040	2
XXXXXXXXXXXX8046	2
XXXXXXXXXXXX8054	2
XXXXXXXXXXXX8082	2
XXXXXXXXXXXX8143	2
XXXXXXXXXXXX8265	2
XXXXXXXXXXXX8276	2
XXXXXXXXXXXX8316	2
XXXXXXXXXXXX8340	2
XXXXXXXXXXXX8367	2
XXXXXXXXXXXX8382	2
XXXXXXXXXXXX8395	2
XXXXXXXXXXXX8424	2
XXXXXXXXXXXX8478	2
XXXXXXXXXXXX8509	2
XXXXXXXXXXXX8540	2
xxxxxxxxxxxx8576	2
XXXXXXXXXXXX8611	2
XXXXXXXXXXXX8642	2
XXXXXXXXXXXX8657	2
XXXXXXXXXXXX8708	2
XXXXXXXXXXXX8715	2
XXXXXXXXXXXX8727	2
XXXXXXXXXXXX8728	2
XXXXXXXXXXXX8769	2
XXXXXXXXXXXX8814	2
XXXXXXXXXXXX8889	2
XXXXXXXXXXXX8971	2
XXXXXXXXXXXX8974	2
XXXXXXXXXXXX8981	2
XXXXXXXXXXXX9014	2
XXXXXXXXXXXX9016	2
XXXXXXXXXXXX9022	2
XXXXXXXXXXXX9026	2
XXXXXXXXXXXX9060	2
XXXXXXXXXXXX9128	2
XXXXXXXXXXXX9191	2
XXXXXXXXXXXX9226	2
XXXXXXXXXXXX9272	2
XXXXXXXXXXXX9311	2
XXXXXXXXXXXX9367	2
XXXXXXXXXXXX9386	2
XXXXXXXXXXXX9395	2
XXXXXXXXXXXX9404	2
XXXXXXXXXXXX9442	2
XXXXXXXXXXXX9449	2
XXXXXXXXXXXX9464	2
XXXXXXXXXXXX9467	2
xxxxxxxxxxxx9497	2
XXXXXXXXXXXX9624	2
XXXXXXXXXXXX9678	2
XXXXXXXXXXXX9731	2
XXXXXXXXXXXX9758	2
xxxxxxxxxxxx9761	2
XXXXXXXXXXXX9790	2
XXXXXXXXXXXX9804	2
XXXXXXXXXXXX9830	2
XXXXXXXXXXXX9834	2
XXXXXXXXXXXX9837	2
XXXXXXXXXXXX9894	2
XXXXXXXXXXXX9903	2
XXXXXXXXXXXX9911	2
XXXXXXXXXXXX9936	2
XXXXXXXXXXXX9937	2
XXXXXXXXXXXX9977	2
XXXXXXXXXXXXATM	2
xxxxxxxxXXXXX	2
XXXXXXXXXXXXXTP5Y	2
xxxxxxxxxXXXXX	2
XXXXXXXXXXXXXXFYD	2
XXXXXXXXXXXXXXXXDILLARD	2
yette	2
YOLANDA	2
ZACHARY	2
0001DILLARD	1
000MDSCFTN9Z	1
000MDSCWPD25	1
000MDSJ8BF9V	1
000MDSJFZARC	1
000MDSKY8C9S	1
000MDSPZHG9R	1
000MDSS3WK26	1
000MDSZS3S92	1
0063	1
0098	1
00am	1
00pm	1
00POS0	1
0131DILLARD	1
0162N	1
0164COLUMBIA	1
0168ANDERSON	1
01Debit	1
01pm	1
0201INTERNATIONA	1
0216NAPLES	1
0275PEACHTREEPEACHTREE	1
0276ALBANY	1
0296DILLARDS	1
02pm	1
02POS	1
0309DILLARD	1
0323DILLARD	1
0330TOWNE	1
0334SALINASALINA	1
0336TOPEKATOPEKA	1
034GATEWAYLINCOLN	1
0364SOUTHPARK	1
0373BELDEN	1
0374YOUNGSTOWNYOUNGSTOWN	1
0376DILLARDS	1
0378DILLARDS	1
0391LOUISVILLE	1
0395CLARKSVILLE	1
03pm	1
0407N	1
0418MONTGOMERY	1
0421NASHVILLE	1
0428DILLARD	1
0430DILLARD	1
04Visa	1
0504WESTERN	1
0590	1
05JAN13	1
05Visa	1
05WXXXXXEXXXXXXXX	1
0610DILLARD	1
0642	1
065	1
069	1
06pm	1
0705RIDGMAR	1
0707DILLARD	1
0712DILLARD	1
0714ARLINGTON	1
0721SAN	1
0722ROLLING	1
